19
19
19
19
19
13
13
13
13
3
8
8
5
16
8
5
15
15
15
15
15
15
15
5
21
0
8
21
16
16
16
8
16
16
16
8
16
10
2
2
19
16
16
2
16
16
16
11
8
21
11
16
8
21
21
11
11
8
2
2
16
16
16
16
16
2
2
2
2
2
2
19
2
16
2
19
2
19
16
16
21
5
15
15
15
5
5
5
15
15
15
15
5
5
15
3
3
15
15
15
3
15
3
3
8
15
5
5
16
3
5
19
16
16
16
16
2
2
2
2
2
8
16
16
2
16
2
16
8
18
18
4
10
18
6
18
18
0
18
18
18
22
11
0
21
10
23
23
10
10
0
23
0
18
11
7
21
18
11
4
0
18
11
23
10
4
6
7
21
10
11
7
5
10
11
17
0
10
6
7
0
4
5
7
21
23
6
7
0
4
11
10
21
10
6
18
18
18
6
4
21
23
6
4
18
0
22
23
0
23
4
7
10
18
6
23
10
0
22
0
0
23
22
10
4
0
6
10
4
6
6
10
11
10
22
10
10
4
22
18
18
23
4
10
23
11
14
4
7
0
22
18
7
0
4
10
17
21
14
0
17
0
12
11
7
5
14
21
7
0
14
21
7
0
12
10
7
21
14
18
7
21
12
23
7
10
12
0
7
0
14
10
4
0
14
21
23
0
12
21
7
0
12
0
7
21
4
10
4
4
7
11
10
0
6
0
18
4
18
10
18
10
18
10
7
10
18
23
0
18
6
18
4
4
11
4
11
10
18
10
23
7
6
17
18
18
18
18
10
4
4
18
21
4
18
18
18
7
21
0
10
17
18
17
0
17
23
17
0
7
11
7
10
11
11
11
10
4
0
21
10
17
10
10
0
18
11
23
10
10
4
4
23
18
7
18
22
6
10
21
10
11
7
10
22
18
10
23
17
0
7
23
4
18
17
11
23
18
17
18
4
22
17
6
17
6
17
7
14
7
7
0
10
14
7
18
10
14
23
21
4
11
17
4
23
22
23
21
4
22
7
0
7
4
23
10
0
10
0
0
18
11
6
21
11
5
11
18
4
18
4
21
23
21
11
0
4
11
18
5
22
5
11
22
7
0
4
5
0
11
18
23
17
21
0
21
6
5
11
22
6
18
21
0
11
10
18
18
5
10
21
0
11
10
5
7
21
2
0
0
21
7
0
18
11
11
15
18
4
4
17
17
7
23
17
7
17
17
17
7
17
18
4
6
4
11
4
22
18
21
18
18
7
0
22
11
10
21
4
18
23
4
12
11
23
0
22
11
18
0
22
11
23
11
14
4
7
10
14
11
4
21
14
18
4
21
14
21
4
21
14
11
14
21
14
11
18
0
12
5
7
10
14
11
7
21
14
18
14
0
14
0
18
0
14
11
4
0
17
18
4
0
14
18
14
10
22
18
4
0
22
4
4
18
22
18
18
0
22
18
23
0
22
18
10
0
12
10
21
10
14
18
18
23
22
23
10
10
6
7
18
23
6
4
4
23
6
4
18
10
22
4
11
22
6
10
11
14
22
23
21
10
5
23
21
4
18
23
0
18
11
10
21
4
11
4
22
22
6
23
21
17
5
18
10
4
18
4
0
14
11
4
0
6
5
4
0
17
11
4
21
4
0
14
0
4
18
18
0
6
18
18
0
18
10
0
0
11
10
0
16
4
20
20
20
9
9
9
1
